,model,dataset,question_id,answer_index
6924,bloom-7b1,crass,99,1
6925,bloom-7b1,crass,100,2
6926,bloom-7b1,crass,101,0
6927,bloom-7b1,crass,102,2
6928,bloom-7b1,crass,103,0
6929,bloom-7b1,crass,104,2
6930,bloom-7b1,crass,105,2
6931,bloom-7b1,crass,106,0
6932,bloom-7b1,crass,107,1
6933,bloom-7b1,crass,108,2
6934,bloom-7b1,crass,109,0
6935,bloom-7b1,crass,110,2
6936,bloom-7b1,crass,111,2
6937,bloom-7b1,crass,112,0
6938,bloom-7b1,crass,114,2
6939,bloom-7b1,crass,115,2
6940,bloom-7b1,crass,116,2
6941,bloom-7b1,crass,117,2
6942,bloom-7b1,crass,118,0
6943,bloom-7b1,crass,119,0
6944,bloom-7b1,crass,120,3
6945,bloom-7b1,crass,121,2
6946,bloom-7b1,crass,122,2
6947,bloom-7b1,crass,123,3
6948,bloom-7b1,crass,124,0
6949,bloom-7b1,crass,125,3
6950,bloom-7b1,crass,126,2
6951,bloom-7b1,crass,127,2
6952,bloom-7b1,crass,128,3
6953,bloom-7b1,crass,129,3
6954,bloom-7b1,crass,130,0
6955,bloom-7b1,crass,131,0
6956,bloom-7b1,crass,132,0
6957,bloom-7b1,crass,133,2
6958,bloom-7b1,crass,134,2
6959,bloom-7b1,crass,135,2
6960,bloom-7b1,crass,136,0
6961,bloom-7b1,crass,137,0
6962,bloom-7b1,crass,138,2
6963,bloom-7b1,crass,139,3
6964,bloom-7b1,crass,140,0
6965,bloom-7b1,crass,141,3
6966,bloom-7b1,crass,142,0
6967,bloom-7b1,crass,143,0
6968,bloom-7b1,crass,144,3
6969,bloom-7b1,crass,145,2
6970,bloom-7b1,crass,146,2
6971,bloom-7b1,crass,147,0
6972,bloom-7b1,crass,148,2
6973,bloom-7b1,crass,149,3
6974,bloom-7b1,crass,150,0
6975,bloom-7b1,crass,151,0
6976,bloom-7b1,crass,152,0
6977,bloom-7b1,crass,153,0
6978,bloom-7b1,crass,154,3
6979,bloom-7b1,crass,155,2
6980,bloom-7b1,crass,156,3
6981,bloom-7b1,crass,157,0
6982,bloom-7b1,crass,158,2
6983,bloom-7b1,crass,159,0
6984,bloom-7b1,crass,160,1
6985,bloom-7b1,crass,161,2
6986,bloom-7b1,crass,162,0
6987,bloom-7b1,crass,163,2
6988,bloom-7b1,crass,164,0
6989,bloom-7b1,crass,165,3
6990,bloom-7b1,crass,166,2
6991,bloom-7b1,crass,167,3
6992,bloom-7b1,crass,168,0
6993,bloom-7b1,crass,169,0
6994,bloom-7b1,crass,170,3
6995,bloom-7b1,crass,171,3
6996,bloom-7b1,crass,172,3
6997,bloom-7b1,crass,173,0
6998,bloom-7b1,crass,174,2
6999,bloom-7b1,crass,175,2
7000,bloom-7b1,crass,176,0
7001,bloom-7b1,crass,177,2
7002,bloom-7b1,crass,178,0
7003,bloom-7b1,crass,179,0
7004,bloom-7b1,crass,180,2
7005,bloom-7b1,crass,181,0
7006,bloom-7b1,crass,182,0
7007,bloom-7b1,crass,183,2
7008,bloom-7b1,crass,184,2
7009,bloom-7b1,crass,185,0
7010,bloom-7b1,crass,186,3
7011,bloom-7b1,crass,187,0
7012,bloom-7b1,crass,188,3
7013,bloom-7b1,crass,189,0
7014,bloom-7b1,crass,190,2
7015,bloom-7b1,crass,191,2
7016,bloom-7b1,crass,192,0
7017,bloom-7b1,crass,193,0
7018,bloom-7b1,crass,194,2
7019,bloom-7b1,crass,195,2
7020,bloom-7b1,crass,196,3
7021,bloom-7b1,crass,197,2
7022,bloom-7b1,crass,198,3
7023,bloom-7b1,crass,199,3
7024,bloom-7b1,crass,200,2
7025,bloom-7b1,crass,201,2
7026,bloom-7b1,crass,202,0
7027,bloom-7b1,crass,203,2
7028,bloom-7b1,crass,204,0
7029,bloom-7b1,crass,205,0
7030,bloom-7b1,crass,206,2
7031,bloom-7b1,crass,207,0
7032,bloom-7b1,crass,208,2
7033,bloom-7b1,crass,209,3
7034,bloom-7b1,crass,210,3
7035,bloom-7b1,crass,211,1
7036,bloom-7b1,crass,212,0
7037,bloom-7b1,crass,213,3
7038,bloom-7b1,crass,214,3
7039,bloom-7b1,crass,215,3
7040,bloom-7b1,crass,216,2
7041,bloom-7b1,crass,217,2
7042,bloom-7b1,crass,218,3
7043,bloom-7b1,crass,219,2
7044,bloom-7b1,crass,220,2
7045,bloom-7b1,crass,221,0
7046,bloom-7b1,crass,222,3
7047,bloom-7b1,crass,223,0
7048,bloom-7b1,crass,224,3
7049,bloom-7b1,crass,225,3
7050,bloom-7b1,crass,226,2
7051,bloom-7b1,crass,227,0
7052,bloom-7b1,crass,228,3
7053,bloom-7b1,crass,229,2
7054,bloom-7b1,crass,230,0
7055,bloom-7b1,crass,231,2
7056,bloom-7b1,crass,232,3
7057,bloom-7b1,crass,233,2
7058,bloom-7b1,crass,234,0
7059,bloom-7b1,crass,235,0
7060,bloom-7b1,crass,236,2
7061,bloom-7b1,crass,237,2
7062,bloom-7b1,crass,238,2
7063,bloom-7b1,crass,239,2
7064,bloom-7b1,crass,240,1
7065,bloom-7b1,crass,241,2
7066,bloom-7b1,crass,242,3
7067,bloom-7b1,crass,243,1
7068,bloom-7b1,crass,244,3
7069,bloom-7b1,crass,245,0
7070,bloom-7b1,crass,246,3
7071,bloom-7b1,crass,247,3
7072,bloom-7b1,crass,248,3
7073,bloom-7b1,crass,249,3
7074,bloom-7b1,crass,250,0
7075,bloom-7b1,crass,251,3
7076,bloom-7b1,crass,252,2
7077,bloom-7b1,crass,253,0
7078,bloom-7b1,crass,254,2
7079,bloom-7b1,crass,255,0
7080,bloom-7b1,crass,256,0
7081,bloom-7b1,crass,257,3
7082,bloom-7b1,crass,258,0
7083,bloom-7b1,crass,259,2
7084,bloom-7b1,crass,260,0
7085,bloom-7b1,crass,261,3
7086,bloom-7b1,crass,262,2
7087,bloom-7b1,crass,263,2
7088,bloom-7b1,crass,264,2
7089,bloom-7b1,crass,265,1
7090,bloom-7b1,crass,266,3
7091,bloom-7b1,crass,267,2
7092,bloom-7b1,crass,268,2
7093,bloom-7b1,crass,269,3
7094,bloom-7b1,crass,270,3
7095,bloom-7b1,crass,271,3
7096,bloom-7b1,crass,272,0
7097,bloom-7b1,crass,273,0
7098,bloom-560m,crass,0,0
7099,bloom-560m,crass,1,0
7100,bloom-560m,crass,2,1
7101,bloom-560m,crass,3,2
7102,bloom-560m,crass,4,3
7103,bloom-560m,crass,5,2
7104,bloom-560m,crass,6,0
7105,bloom-560m,crass,7,0
7106,bloom-560m,crass,8,2
7107,bloom-560m,crass,9,3
7108,bloom-560m,crass,10,2
7109,bloom-560m,crass,11,3
7110,bloom-560m,crass,12,0
7111,bloom-560m,crass,13,3
7112,bloom-560m,crass,14,2
7113,bloom-560m,crass,15,2
7114,bloom-560m,crass,16,3
7115,bloom-560m,crass,17,2
7116,bloom-560m,crass,18,2
7117,bloom-560m,crass,19,1
7118,bloom-560m,crass,20,1
7119,bloom-560m,crass,21,1
7120,bloom-560m,crass,22,3
7121,bloom-560m,crass,23,1
7122,bloom-560m,crass,24,1
7123,bloom-560m,crass,25,2
7124,bloom-560m,crass,26,3
7125,bloom-560m,crass,27,0
7126,bloom-560m,crass,28,0
7127,bloom-560m,crass,29,0
7128,bloom-560m,crass,30,0
7129,bloom-560m,crass,31,1
7130,bloom-560m,crass,32,0
7131,bloom-560m,crass,33,0
7132,bloom-560m,crass,34,3
7133,bloom-560m,crass,35,3
7134,bloom-560m,crass,36,1
7135,bloom-560m,crass,37,0
7136,bloom-560m,crass,38,2
7137,bloom-560m,crass,39,2
7138,bloom-560m,crass,40,0
7139,bloom-560m,crass,41,3
7140,bloom-560m,crass,42,0
7141,bloom-560m,crass,43,0
7142,bloom-560m,crass,44,3
7143,bloom-560m,crass,45,0
7144,bloom-560m,crass,46,1
7145,bloom-560m,crass,47,0
7146,bloom-560m,crass,48,0
7147,bloom-560m,crass,49,2
7148,bloom-560m,crass,50,3
7149,bloom-560m,crass,51,1
7150,bloom-560m,crass,52,1
7151,bloom-560m,crass,53,0
7152,bloom-560m,crass,54,2
7153,bloom-560m,crass,55,0
7154,bloom-560m,crass,56,0
7155,bloom-560m,crass,57,2
7156,bloom-560m,crass,58,1
7157,bloom-560m,crass,59,3
7158,bloom-560m,crass,60,1
7159,bloom-560m,crass,61,1
7160,bloom-560m,crass,62,0
7161,bloom-560m,crass,63,1
7162,bloom-560m,crass,64,0
7163,bloom-560m,crass,65,0
7164,bloom-560m,crass,66,1
7165,bloom-560m,crass,67,0
7166,bloom-560m,crass,68,2
7167,bloom-560m,crass,69,1
7168,bloom-560m,crass,70,1
7169,bloom-560m,crass,71,3
7170,bloom-560m,crass,72,1
7171,bloom-560m,crass,73,2
7172,bloom-560m,crass,74,1
7173,bloom-560m,crass,75,0
7174,bloom-560m,crass,76,0
7175,bloom-560m,crass,77,2
7176,bloom-560m,crass,78,0
7177,bloom-560m,crass,79,2
7178,bloom-560m,crass,80,0
7179,bloom-560m,crass,81,1
7180,bloom-560m,crass,82,1
7181,bloom-560m,crass,83,3
7182,bloom-560m,crass,84,2
7183,bloom-560m,crass,85,0
7184,bloom-560m,crass,86,2
7185,bloom-560m,crass,87,2
7186,bloom-560m,crass,88,0
7187,bloom-560m,crass,89,0
7188,bloom-560m,crass,90,2
7189,bloom-560m,crass,91,2
7190,bloom-560m,crass,92,2
7191,bloom-560m,crass,93,1
7192,bloom-560m,crass,94,3
7193,bloom-560m,crass,95,1
7194,bloom-560m,crass,96,0
7195,bloom-560m,crass,97,0
7196,bloom-560m,crass,98,0
7197,bloom-560m,crass,99,1
7198,bloom-560m,crass,100,0
7199,bloom-560m,crass,101,2
7200,bloom-560m,crass,102,0
7201,bloom-560m,crass,103,2
7202,bloom-560m,crass,104,2
7203,bloom-560m,crass,105,3
7204,bloom-560m,crass,106,0
7205,bloom-560m,crass,107,1
7206,bloom-560m,crass,108,3
7207,bloom-560m,crass,109,3
7208,bloom-560m,crass,110,1
7209,bloom-560m,crass,111,2
7210,bloom-560m,crass,112,2
7211,bloom-560m,crass,114,0
7212,bloom-560m,crass,115,0
7213,bloom-560m,crass,116,1
7214,bloom-560m,crass,117,3
7215,bloom-560m,crass,118,2
7216,bloom-560m,crass,119,1
7217,bloom-560m,crass,120,2
7218,bloom-560m,crass,121,3
7219,bloom-560m,crass,122,1
7220,bloom-560m,crass,123,1
7221,bloom-560m,crass,124,2
7222,bloom-560m,crass,125,1
7223,bloom-560m,crass,126,2
7224,bloom-560m,crass,127,1
7225,bloom-560m,crass,128,2
7226,bloom-560m,crass,129,2
7227,bloom-560m,crass,130,2
7228,bloom-560m,crass,131,2
7229,bloom-560m,crass,132,2
7230,bloom-560m,crass,133,0
7231,bloom-560m,crass,134,0
7232,bloom-560m,crass,135,0
7233,bloom-560m,crass,136,2
7234,bloom-560m,crass,137,2
7235,bloom-560m,crass,138,1
7236,bloom-560m,crass,139,3
7237,bloom-560m,crass,140,0
7238,bloom-560m,crass,141,1
7239,bloom-560m,crass,142,3
7240,bloom-560m,crass,143,0
7241,bloom-560m,crass,144,2
7242,bloom-560m,crass,145,1
7243,bloom-560m,crass,146,1
7244,bloom-560m,crass,147,2
7245,bloom-560m,crass,148,1
7246,bloom-560m,crass,149,2
7247,bloom-560m,crass,150,0
7248,bloom-560m,crass,151,0
7249,bloom-560m,crass,152,0
7250,bloom-560m,crass,153,1
7251,bloom-560m,crass,154,2
7252,bloom-560m,crass,155,1
7253,bloom-560m,crass,156,2
7254,bloom-560m,crass,157,0
7255,bloom-560m,crass,158,2
7256,bloom-560m,crass,159,0
7257,bloom-560m,crass,160,1
7258,bloom-560m,crass,161,2
7259,bloom-560m,crass,162,0
7260,bloom-560m,crass,163,2
7261,bloom-560m,crass,164,0
7262,bloom-560m,crass,165,1
7263,bloom-560m,crass,166,2
7264,bloom-560m,crass,167,1
7265,bloom-560m,crass,168,1
7266,bloom-560m,crass,169,0
7267,bloom-560m,crass,170,1
7268,bloom-560m,crass,171,1
7269,bloom-560m,crass,172,1
7270,bloom-560m,crass,173,3
7271,bloom-560m,crass,174,2
7272,bloom-560m,crass,175,1
7273,bloom-560m,crass,176,2
7274,bloom-560m,crass,177,0
7275,bloom-560m,crass,178,0
7276,bloom-560m,crass,179,0
7277,bloom-560m,crass,180,1
7278,bloom-560m,crass,181,2
7279,bloom-560m,crass,182,0
7280,bloom-560m,crass,183,1
7281,bloom-560m,crass,184,0
7282,bloom-560m,crass,185,0
7283,bloom-560m,crass,186,2
7284,bloom-560m,crass,187,3
7285,bloom-560m,crass,188,1
7286,bloom-560m,crass,189,2
7287,bloom-560m,crass,190,0
7288,bloom-560m,crass,191,0
7289,bloom-560m,crass,192,0
7290,bloom-560m,crass,193,2
7291,bloom-560m,crass,194,2
7292,bloom-560m,crass,195,1
7293,bloom-560m,crass,196,2
7294,bloom-560m,crass,197,0
7295,bloom-560m,crass,198,1
7296,bloom-560m,crass,199,2
7297,bloom-560m,crass,200,1
7298,bloom-560m,crass,201,1
7299,bloom-560m,crass,202,2
7300,bloom-560m,crass,203,1
7301,bloom-560m,crass,204,3
7302,bloom-560m,crass,205,0
7303,bloom-560m,crass,206,0
7304,bloom-560m,crass,207,2
7305,bloom-560m,crass,208,0
7306,bloom-560m,crass,209,1
7307,bloom-560m,crass,210,1
7308,bloom-560m,crass,211,1
7309,bloom-560m,crass,212,0
7310,bloom-560m,crass,213,1
7311,bloom-560m,crass,214,1
7312,bloom-560m,crass,215,2
7313,bloom-560m,crass,216,1
7314,bloom-560m,crass,217,0
7315,bloom-560m,crass,218,1
7316,bloom-560m,crass,219,0
7317,bloom-560m,crass,220,0
7318,bloom-560m,crass,221,3
7319,bloom-560m,crass,222,1
7320,bloom-560m,crass,223,3
7321,bloom-560m,crass,224,2
7322,bloom-560m,crass,225,2
7323,bloom-560m,crass,226,1
7324,bloom-560m,crass,227,2
7325,bloom-560m,crass,228,1
7326,bloom-560m,crass,229,0
7327,bloom-560m,crass,230,2
7328,bloom-560m,crass,231,2
7329,bloom-560m,crass,232,2
7330,bloom-560m,crass,233,0
7331,bloom-560m,crass,234,2
7332,bloom-560m,crass,235,3
7333,bloom-560m,crass,236,2
7334,bloom-560m,crass,237,0
7335,bloom-560m,crass,238,0
7336,bloom-560m,crass,239,1
7337,bloom-560m,crass,240,1
7338,bloom-560m,crass,241,1
7339,bloom-560m,crass,242,3
7340,bloom-560m,crass,243,1
7341,bloom-560m,crass,244,2
7342,bloom-560m,crass,245,3
7343,bloom-560m,crass,246,1
7344,bloom-560m,crass,247,1
7345,bloom-560m,crass,248,3
7346,bloom-560m,crass,249,2
7347,bloom-560m,crass,250,2
7348,bloom-560m,crass,251,1
7349,bloom-560m,crass,252,0
7350,bloom-560m,crass,253,0
7351,bloom-560m,crass,254,2
7352,bloom-560m,crass,255,0
7353,bloom-560m,crass,256,2
7354,bloom-560m,crass,257,2
7355,bloom-560m,crass,258,2
7356,bloom-560m,crass,259,1
7357,bloom-560m,crass,260,2
7358,bloom-560m,crass,261,1
7359,bloom-560m,crass,262,0
7360,bloom-560m,crass,263,0
7361,bloom-560m,crass,264,1
7362,bloom-560m,crass,265,1
7363,bloom-560m,crass,266,1
7364,bloom-560m,crass,267,0
7365,bloom-560m,crass,268,2
7366,bloom-560m,crass,269,2
7367,bloom-560m,crass,270,1
7368,bloom-560m,crass,271,1
7369,bloom-560m,crass,272,2
7370,bloom-560m,crass,273,0
7371,gemma-3-12b-it,crass,0,0
7372,gemma-3-12b-it,crass,1,0
7373,gemma-3-12b-it,crass,2,1
7374,gemma-3-12b-it,crass,3,0
7375,gemma-3-12b-it,crass,4,0
7376,gemma-3-12b-it,crass,5,0
7377,gemma-3-12b-it,crass,6,0
7378,gemma-3-12b-it,crass,7,0
7379,gemma-3-12b-it,crass,8,0
7380,gemma-3-12b-it,crass,9,0
7381,gemma-3-12b-it,crass,10,0
7382,gemma-3-12b-it,crass,11,0
7383,gemma-3-12b-it,crass,12,0
7384,gemma-3-12b-it,crass,13,0
7385,gemma-3-12b-it,crass,14,0
7386,gemma-3-12b-it,crass,15,0
7387,gemma-3-12b-it,crass,16,0
7388,gemma-3-12b-it,crass,17,0
7389,gemma-3-12b-it,crass,18,3
7390,gemma-3-12b-it,crass,19,0
7391,gemma-3-12b-it,crass,20,1
7392,gemma-3-12b-it,crass,21,0
7393,gemma-3-12b-it,crass,22,0
7394,gemma-3-12b-it,crass,23,0
7395,gemma-3-12b-it,crass,24,2
7396,gemma-3-12b-it,crass,25,0
7397,gemma-3-12b-it,crass,26,0
7398,gemma-3-12b-it,crass,27,0
7399,gemma-3-12b-it,crass,28,0
7400,gemma-3-12b-it,crass,29,0
7401,gemma-3-12b-it,crass,30,0
7402,gemma-3-12b-it,crass,31,1
7403,gemma-3-12b-it,crass,32,0
7404,gemma-3-12b-it,crass,33,0
7405,gemma-3-12b-it,crass,34,0
7406,gemma-3-12b-it,crass,35,0
7407,gemma-3-12b-it,crass,36,0
7408,gemma-3-12b-it,crass,37,1
7409,gemma-3-12b-it,crass,38,0
7410,gemma-3-12b-it,crass,39,0
7411,gemma-3-12b-it,crass,40,0
7412,gemma-3-12b-it,crass,41,0
7413,gemma-3-12b-it,crass,42,0
7414,gemma-3-12b-it,crass,43,0
7415,gemma-3-12b-it,crass,44,0
7416,gemma-3-12b-it,crass,45,0
7417,gemma-3-12b-it,crass,46,0
7418,gemma-3-12b-it,crass,47,0
7419,gemma-3-12b-it,crass,48,0
7420,gemma-3-12b-it,crass,49,0
7421,gemma-3-12b-it,crass,50,0
7422,gemma-3-12b-it,crass,51,0
7423,gemma-3-12b-it,crass,52,1
7424,gemma-3-12b-it,crass,53,0
7425,gemma-3-12b-it,crass,54,0
7426,gemma-3-12b-it,crass,55,0
7427,gemma-3-12b-it,crass,56,0
7428,gemma-3-12b-it,crass,57,0
7429,gemma-3-12b-it,crass,58,0
7430,gemma-3-12b-it,crass,59,1
7431,gemma-3-12b-it,crass,60,0
7432,gemma-3-12b-it,crass,61,0
7433,gemma-3-12b-it,crass,62,0
7434,gemma-3-12b-it,crass,63,0
7435,gemma-3-12b-it,crass,64,0
7436,gemma-3-12b-it,crass,65,0
7437,gemma-3-12b-it,crass,66,0
7438,gemma-3-12b-it,crass,67,0
7439,gemma-3-12b-it,crass,68,0
7440,gemma-3-12b-it,crass,69,0
7441,gemma-3-12b-it,crass,70,0
7442,gemma-3-12b-it,crass,71,0
7443,gemma-3-12b-it,crass,72,0
7444,gemma-3-12b-it,crass,73,0
7445,gemma-3-12b-it,crass,74,0
7446,gemma-3-12b-it,crass,75,0
7447,gemma-3-12b-it,crass,76,0
7448,gemma-3-12b-it,crass,77,0
7449,gemma-3-12b-it,crass,78,0
7450,gemma-3-12b-it,crass,79,0
7451,gemma-3-12b-it,crass,80,2
7452,gemma-3-12b-it,crass,81,0
7453,gemma-3-12b-it,crass,82,0
7454,gemma-3-12b-it,crass,83,1
7455,gemma-3-12b-it,crass,84,0
7456,gemma-3-12b-it,crass,85,0
7457,gemma-3-12b-it,crass,86,0
7458,gemma-3-12b-it,crass,87,1
7459,gemma-3-12b-it,crass,88,0
7460,gemma-3-12b-it,crass,89,0
7461,gemma-3-12b-it,crass,90,1
7462,gemma-3-12b-it,crass,91,2
7463,gemma-3-12b-it,crass,92,2
7464,gemma-3-12b-it,crass,93,0
7465,gemma-3-12b-it,crass,94,0
7466,gemma-3-12b-it,crass,95,0
7467,gemma-3-12b-it,crass,96,1
7468,gemma-3-12b-it,crass,97,0
7469,gemma-3-12b-it,crass,98,0
7470,gemma-3-12b-it,crass,99,0
7471,gemma-3-12b-it,crass,100,0
7472,gemma-3-12b-it,crass,101,0
7473,gemma-3-12b-it,crass,102,0
7474,gemma-3-12b-it,crass,103,0
7475,gemma-3-12b-it,crass,104,0
7476,gemma-3-12b-it,crass,105,0
7477,gemma-3-12b-it,crass,106,0
7478,gemma-3-12b-it,crass,107,0
7479,gemma-3-12b-it,crass,108,0
7480,gemma-3-12b-it,crass,109,0
7481,gemma-3-12b-it,crass,110,0
7482,gemma-3-12b-it,crass,111,0
7483,gemma-3-12b-it,crass,112,0
7484,gemma-3-12b-it,crass,114,0
7485,gemma-3-12b-it,crass,115,0
7486,gemma-3-12b-it,crass,116,0
7487,gemma-3-12b-it,crass,117,2
7488,gemma-3-12b-it,crass,118,0
7489,gemma-3-12b-it,crass,119,0
7490,gemma-3-12b-it,crass,120,0
7491,gemma-3-12b-it,crass,121,0
7492,gemma-3-12b-it,crass,122,0
7493,gemma-3-12b-it,crass,123,0
7494,gemma-3-12b-it,crass,124,0
7495,gemma-3-12b-it,crass,125,1
7496,gemma-3-12b-it,crass,126,0
7497,gemma-3-12b-it,crass,127,0
7498,gemma-3-12b-it,crass,128,0
7499,gemma-3-12b-it,crass,129,0
7500,gemma-3-12b-it,crass,130,0
7501,gemma-3-12b-it,crass,131,2
7502,gemma-3-12b-it,crass,132,0
7503,gemma-3-12b-it,crass,133,0
7504,gemma-3-12b-it,crass,134,0
7505,gemma-3-12b-it,crass,135,0
7506,gemma-3-12b-it,crass,136,1
7507,gemma-3-12b-it,crass,137,1
7508,gemma-3-12b-it,crass,138,0
7509,gemma-3-12b-it,crass,139,1
7510,gemma-3-12b-it,crass,140,0
7511,gemma-3-12b-it,crass,141,0
7512,gemma-3-12b-it,crass,142,0
7513,gemma-3-12b-it,crass,143,0
7514,gemma-3-12b-it,crass,144,0
7515,gemma-3-12b-it,crass,145,0
7516,gemma-3-12b-it,crass,146,0
7517,gemma-3-12b-it,crass,147,0
7518,gemma-3-12b-it,crass,148,0
7519,gemma-3-12b-it,crass,149,2
7520,gemma-3-12b-it,crass,150,0
7521,gemma-3-12b-it,crass,151,0
7522,gemma-3-12b-it,crass,152,0
7523,gemma-3-12b-it,crass,153,0
7524,gemma-3-12b-it,crass,154,0
7525,gemma-3-12b-it,crass,155,0
7526,gemma-3-12b-it,crass,156,0
7527,gemma-3-12b-it,crass,157,0
7528,gemma-3-12b-it,crass,158,0
7529,gemma-3-12b-it,crass,159,0
7530,gemma-3-12b-it,crass,160,1
7531,gemma-3-12b-it,crass,161,0
7532,gemma-3-12b-it,crass,162,0
7533,gemma-3-12b-it,crass,163,0
7534,gemma-3-12b-it,crass,164,0
7535,gemma-3-12b-it,crass,165,0
7536,gemma-3-12b-it,crass,166,0
7537,gemma-3-12b-it,crass,167,0
7538,gemma-3-12b-it,crass,168,0
7539,gemma-3-12b-it,crass,169,0
7540,gemma-3-12b-it,crass,170,0
7541,gemma-3-12b-it,crass,171,0
7542,gemma-3-12b-it,crass,172,0
7543,gemma-3-12b-it,crass,173,0
7544,gemma-3-12b-it,crass,174,0
7545,gemma-3-12b-it,crass,175,0
7546,gemma-3-12b-it,crass,176,0
7547,gemma-3-12b-it,crass,177,1
7548,gemma-3-12b-it,crass,178,0
7549,gemma-3-12b-it,crass,179,0
7550,gemma-3-12b-it,crass,180,0
7551,gemma-3-12b-it,crass,181,0
7552,gemma-3-12b-it,crass,182,0
7553,gemma-3-12b-it,crass,183,0
7554,gemma-3-12b-it,crass,184,0
7555,gemma-3-12b-it,crass,185,1
7556,gemma-3-12b-it,crass,186,0
7557,gemma-3-12b-it,crass,187,0
7558,gemma-3-12b-it,crass,188,0
7559,gemma-3-12b-it,crass,189,0
7560,gemma-3-12b-it,crass,190,0
7561,gemma-3-12b-it,crass,191,0
7562,gemma-3-12b-it,crass,192,0
7563,gemma-3-12b-it,crass,193,0
7564,gemma-3-12b-it,crass,194,0
7565,gemma-3-12b-it,crass,195,0
7566,gemma-3-12b-it,crass,196,0
7567,gemma-3-12b-it,crass,197,0
7568,gemma-3-12b-it,crass,198,0
7569,gemma-3-12b-it,crass,199,0
7570,gemma-3-12b-it,crass,200,0
7571,gemma-3-12b-it,crass,201,0
7572,gemma-3-12b-it,crass,202,0
7573,gemma-3-12b-it,crass,203,0
7574,gemma-3-12b-it,crass,204,0
7575,gemma-3-12b-it,crass,205,0
7576,gemma-3-12b-it,crass,206,0
7577,gemma-3-12b-it,crass,207,0
7578,gemma-3-12b-it,crass,208,0
7579,gemma-3-12b-it,crass,209,0
7580,gemma-3-12b-it,crass,210,0
7581,gemma-3-12b-it,crass,211,0
7582,gemma-3-12b-it,crass,212,1
7583,gemma-3-12b-it,crass,213,0
7584,gemma-3-12b-it,crass,214,0
7585,gemma-3-12b-it,crass,215,0
7586,gemma-3-12b-it,crass,216,0
7587,gemma-3-12b-it,crass,217,0
7588,gemma-3-12b-it,crass,218,0
7589,gemma-3-12b-it,crass,219,0
7590,gemma-3-12b-it,crass,220,0
7591,gemma-3-12b-it,crass,221,0
7592,gemma-3-12b-it,crass,222,0
7593,gemma-3-12b-it,crass,223,0
7594,gemma-3-12b-it,crass,224,0
7595,gemma-3-12b-it,crass,225,0
7596,gemma-3-12b-it,crass,226,0
7597,gemma-3-12b-it,crass,227,0
7598,gemma-3-12b-it,crass,228,0
7599,gemma-3-12b-it,crass,229,0
7600,gemma-3-12b-it,crass,230,0
7601,gemma-3-12b-it,crass,231,0
7602,gemma-3-12b-it,crass,232,0
7603,gemma-3-12b-it,crass,233,1
7604,gemma-3-12b-it,crass,234,0
7605,gemma-3-12b-it,crass,235,0
7606,gemma-3-12b-it,crass,236,0
7607,gemma-3-12b-it,crass,237,0
7608,gemma-3-12b-it,crass,238,0
7609,gemma-3-12b-it,crass,239,0
7610,gemma-3-12b-it,crass,240,0
7611,gemma-3-12b-it,crass,241,0
7612,gemma-3-12b-it,crass,242,0
7613,gemma-3-12b-it,crass,243,0
7614,gemma-3-12b-it,crass,244,0
7615,gemma-3-12b-it,crass,245,0
7616,gemma-3-12b-it,crass,246,0
7617,gemma-3-12b-it,crass,247,0
7618,gemma-3-12b-it,crass,248,0
7619,gemma-3-12b-it,crass,249,0
7620,gemma-3-12b-it,crass,250,0
7621,gemma-3-12b-it,crass,251,0
7622,gemma-3-12b-it,crass,252,0
7623,gemma-3-12b-it,crass,253,0
7624,gemma-3-12b-it,crass,254,0
7625,gemma-3-12b-it,crass,255,0
7626,gemma-3-12b-it,crass,256,0
7627,gemma-3-12b-it,crass,257,0
7628,gemma-3-12b-it,crass,258,2
7629,gemma-3-12b-it,crass,259,1
7630,gemma-3-12b-it,crass,260,0
7631,gemma-3-12b-it,crass,261,0
7632,gemma-3-12b-it,crass,262,0
7633,gemma-3-12b-it,crass,263,0
7634,gemma-3-12b-it,crass,264,1
7635,gemma-3-12b-it,crass,265,0
7636,gemma-3-12b-it,crass,266,0
7637,gemma-3-12b-it,crass,267,0
7638,gemma-3-12b-it,crass,268,0
7639,gemma-3-12b-it,crass,269,0
7640,gemma-3-12b-it,crass,270,0
7641,gemma-3-12b-it,crass,271,0
7642,gemma-3-12b-it,crass,272,0
7643,gemma-3-12b-it,crass,273,0
7644,Mistral-Small-Instruct-2409,crass,0,0
7645,Mistral-Small-Instruct-2409,crass,1,0
7646,Mistral-Small-Instruct-2409,crass,2,1
7647,Mistral-Small-Instruct-2409,crass,3,0
7648,Mistral-Small-Instruct-2409,crass,4,0
7649,Mistral-Small-Instruct-2409,crass,5,0
7650,Mistral-Small-Instruct-2409,crass,6,0
7651,Mistral-Small-Instruct-2409,crass,7,0
7652,Mistral-Small-Instruct-2409,crass,8,0
7653,Mistral-Small-Instruct-2409,crass,9,0
7654,Mistral-Small-Instruct-2409,crass,10,0
7655,Mistral-Small-Instruct-2409,crass,11,0
7656,Mistral-Small-Instruct-2409,crass,12,0
7657,Mistral-Small-Instruct-2409,crass,13,0
7658,Mistral-Small-Instruct-2409,crass,14,0
7659,Mistral-Small-Instruct-2409,crass,15,0
7660,Mistral-Small-Instruct-2409,crass,16,0
7661,Mistral-Small-Instruct-2409,crass,17,0
